"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2507741466","x1327748150564569088",2020-11-14 23:00:02,"DHLUS","Find out the current state and future development of #global trade through the #DHL Global #TradeBarometer: https://t.co/MYdjWFfCsN","Percolate",131,,,,FALSE,FALSE,0,0,,,"global DHL TradeBarometer",,"us.dhl.gl/2W1bXcx","https://t.co/MYdjWFfCsN","https://us.dhl.gl/2W1bXcx",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327748150564569088","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327717948706877440",2020-11-14 21:00:01,"DHLUS","#COVID19 has rapidly strengthened #global #ecommerce opportunities. Find out why #international e-commerce is more appealing and necessary than ever: https://t.co/r0LhVxRkiv","Percolate",173,,,,FALSE,FALSE,3,1,,,"COVID19 global ecommerce international",,"us.dhl.gl/3iCk6NL","https://t.co/r0LhVxRkiv","https://us.dhl.gl/3iCk6NL",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327717948706877440","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327702896884891648",2020-11-14 20:00:12,"DHLUS","#Ecommerce sales shot up by more than 30% in the first half of 2020 and are expected to grow even more. Take advantage of the trend with our tips for a successful #HolidaySeason: https://t.co/2I3AZxCct0 https://t.co/YkXBJj8OHz","Percolate",202,,,,FALSE,FALSE,3,0,,,"Ecommerce HolidaySeason",,"us.dhl.gl/3oxgh02","https://t.co/2I3AZxCct0","https://us.dhl.gl/3oxgh02","http://pbs.twimg.com/media/Emzyv47UwAI0Bc9.jpg","https://t.co/YkXBJj8OHz","https://twitter.com/DHLUS/status/1327702896884891648/photo/1","photo","http://pbs.twimg.com/media/Emzyv47UwAI0Bc9.jpg","https://t.co/YkXBJj8OHz","https://twitter.com/DHLUS/status/1327702896884891648/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327702896884891648","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327687754386337792",2020-11-14 19:00:02,"DHLUS","Over half of our survey respondents anticipate an increase in #ecommerce sales this #HolidaySeason. Do you anticipate an increase? https://t.co/ty2mD7J4eD https://t.co/Nu9tJ0nOyQ","Percolate",154,,,,FALSE,FALSE,3,0,,,"ecommerce HolidaySeason",,"us.dhl.gl/35XxXcL","https://t.co/ty2mD7J4eD","https://us.dhl.gl/35XxXcL","http://pbs.twimg.com/media/Emzk-hRUcAEbND5.jpg","https://t.co/Nu9tJ0nOyQ","https://twitter.com/DHLUS/status/1327687754386337792/photo/1","photo","http://pbs.twimg.com/media/Emzk-hRUcAEbND5.jpg","https://t.co/Nu9tJ0nOyQ","https://twitter.com/DHLUS/status/1327687754386337792/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327687754386337792","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327642459522777090",2020-11-14 16:00:03,"DHLUS","We’re a stone’s throw away from 2021, is your #business ready for new EU import declaration requirements? How about the US-China #trade war? Join our complimentary #webinar this Wednesday for expert guidance: https://t.co/RmRICxlgIB https://t.co/t4oGuqya3t","Percolate",232,,,,FALSE,FALSE,2,0,,,"business trade webinar",,"us.dhl.gl/TradeComplianc…","https://t.co/RmRICxlgIB","http://us.dhl.gl/TradeCompliance-Webinar","http://pbs.twimg.com/media/Emy7x-oVEAUqGCA.jpg","https://t.co/t4oGuqya3t","https://twitter.com/DHLUS/status/1327642459522777090/photo/1","photo","http://pbs.twimg.com/media/Emy7x-oVEAUqGCA.jpg","https://t.co/t4oGuqya3t","https://twitter.com/DHLUS/status/1327642459522777090/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327642459522777090","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327627364470116353",2020-11-14 15:00:04,"DHLUS","When it comes down to your customers’ online purchases, high #ecommerce shipping prices may cause cart abandonment. #DHL provides clarity on how free shipping can build #CustomerLoyalty &amp; retention: https://t.co/ptxcaFb19s https://t.co/QaYHgYpBU5","Percolate",226,,,,FALSE,FALSE,5,2,,,"ecommerce DHL CustomerLoyalty",,"us.dhl.gl/2UNooYX","https://t.co/ptxcaFb19s","https://us.dhl.gl/2UNooYX","http://pbs.twimg.com/media/EmyuDVMVEAEerry.jpg","https://t.co/QaYHgYpBU5","https://twitter.com/DHLUS/status/1327627364470116353/photo/1","photo","http://pbs.twimg.com/media/EmyuDVMVEAEerry.jpg","https://t.co/QaYHgYpBU5","https://twitter.com/DHLUS/status/1327627364470116353/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327627364470116353","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327415969212293120",2020-11-14 01:00:03,"DHLUS","Use these basic #trade terms to help guide you through any international #business deal: https://t.co/huLMB8pt9i","Percolate",112,,,,FALSE,FALSE,1,0,,,"trade business",,"us.dhl.gl/2t8XWgT","https://t.co/huLMB8pt9i","https://us.dhl.gl/2t8XWgT",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327415969212293120","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327385851123286021",2020-11-13 23:00:23,"DHLUS","#DHL is all about reducing our carbon footprint &amp; #sustainability, which is why we partnered with @reeftechnology to provide Downtown #Miami with #EcoFriendly cargo bikes for deliveries. #GoGreen #ZeroEmissions2050 https://t.co/d6igjjoTpJ","Percolate",218,,,,FALSE,FALSE,10,0,,,"DHL sustainability Miami EcoFriendly GoGreen ZeroEmissions2050",,,,,"http://pbs.twimg.com/amplify_video_thumb/1327385774552059904/img/qGk_HWflo1Rs7myP.jpg","https://t.co/d6igjjoTpJ","https://twitter.com/DHLUS/status/1327385851123286021/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1327385774552059904/img/qGk_HWflo1Rs7myP.jpg","https://t.co/d6igjjoTpJ","https://twitter.com/DHLUS/status/1327385851123286021/video/1",,"x1138609452431446016","reeftechnology","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327385851123286021","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327360609587843073",2020-11-13 21:20:05,"DHLUS","#MUFC fans, take your seat in the virtual Theatre of Dreams and you could win a virtual hangout with @ManUtd first team players: https://t.co/rZrbL6im08
 
#ManchesterUnited @DHLExpress @DHLManUtd https://t.co/UYCVwAFrZD","Percolate",195,,,,FALSE,FALSE,3,2,,,"MUFC ManchesterUnited",,"bit.ly/2Ju2Gq9","https://t.co/rZrbL6im08","https://bit.ly/2Ju2Gq9","http://pbs.twimg.com/media/Emu7cJzUwAAjY9c.jpg","https://t.co/UYCVwAFrZD","https://twitter.com/DHLUS/status/1327360609587843073/photo/1","photo","http://pbs.twimg.com/media/Emu7cJzUwAAjY9c.jpg","https://t.co/UYCVwAFrZD","https://twitter.com/DHLUS/status/1327360609587843073/photo/1",,"x558797310 x869879920645865472 x631134998","ManUtd DHLexpress DHLManUtd","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327360609587843073","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327332916951613440",2020-11-13 19:30:02,"DHLUS","Win a 2021 #MotoGP race experience by ace-ing our expert quiz: https://t.co/PtEYb0azDp 
#TeamBehindTheMachine https://t.co/Eq2jaWBVHO","Percolate",109,,,,FALSE,FALSE,3,0,,,"MotoGP TeamBehindTheMachine",,"us.dhl.gl/TeamBehindTheM…","https://t.co/PtEYb0azDp","https://us.dhl.gl/TeamBehindTheMachine","http://pbs.twimg.com/media/EmuiQN7VQAEN7qW.jpg","https://t.co/Eq2jaWBVHO","https://twitter.com/DHLUS/status/1327332916951613440/photo/1","photo","http://pbs.twimg.com/media/EmuiQN7VQAEN7qW.jpg","https://t.co/Eq2jaWBVHO","https://twitter.com/DHLUS/status/1327332916951613440/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327332916951613440","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327325367317610496",2020-11-13 19:00:02,"DHLUS","At DHL, we take #GlobalBusiness seriously. Learn from the #ExportExperts on how to take your #SMB to new heights: https://t.co/yrXh3FGq9O","Percolate",137,,,,FALSE,FALSE,1,0,,,"GlobalBusiness ExportExperts SMB",,"us.dhl.gl/4n9NBS","https://t.co/yrXh3FGq9O","https://us.dhl.gl/4n9NBS",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327325367317610496","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327295173966012416",2020-11-13 17:00:04,"DHLUS","Qualitative and quantitative insights allow #ecommerce professionals to offer a personalized experience for customers. Find out how your #SMB can gain a competitive advantage via @technewsworld: https://t.co/Z22MgEP8vq","Percolate",218,,,,FALSE,FALSE,2,0,,,"ecommerce SMB",,"us.dhl.gl/2ZJVUSn","https://t.co/Z22MgEP8vq","https://us.dhl.gl/2ZJVUSn",,,,,,,,,"x17543389","technewsworld","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327295173966012416","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327265031965208578",2020-11-13 15:00:17,"DHLUS","Here’s 5 key tips your #ecommerce #business can implement to build trust with customers during these uncertain times: https://t.co/2xi2wMOgat https://t.co/bx5Zh5Ir08","Percolate",141,,,,FALSE,FALSE,4,0,,,"ecommerce business",,"us.dhl.gl/2RmQski","https://t.co/2xi2wMOgat","https://us.dhl.gl/2RmQski","http://pbs.twimg.com/media/EmtkgzYVgAMcMz4.jpg","https://t.co/bx5Zh5Ir08","https://twitter.com/DHLUS/status/1327265031965208578/photo/1","photo","http://pbs.twimg.com/media/EmtkgzYVgAMcMz4.jpg","https://t.co/bx5Zh5Ir08","https://twitter.com/DHLUS/status/1327265031965208578/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327265031965208578","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327053594609156096",2020-11-13 01:00:07,"DHLUS","Looks like we have another #ThrowbackThursday! #TBT to our first direct flight from our #global hub to #Canada. With this new connection, you can expect even faster service and greater convenience when shipping to and from Canada. https://t.co/BMggbotGvz","Percolate",230,,,,FALSE,FALSE,18,1,,,"ThrowbackThursday TBT global Canada",,,,,"http://pbs.twimg.com/media/EmqkNNWVgAExURg.jpg","https://t.co/BMggbotGvz","https://twitter.com/DHLUS/status/1327053594609156096/photo/1","photo","http://pbs.twimg.com/media/EmqkNNWVgAExURg.jpg http://pbs.twimg.com/media/EmqkNWlVkAEGRcb.jpg http://pbs.twimg.com/media/EmqkNgaUwAATIyk.jpg","https://t.co/BMggbotGvz https://t.co/BMggbotGvz https://t.co/BMggbotGvz","https://twitter.com/DHLUS/status/1327053594609156096/photo/1 https://twitter.com/DHLUS/status/1327053594609156096/photo/1 https://twitter.com/DHLUS/status/1327053594609156096/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327053594609156096","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1327023389869961218",2020-11-12 23:00:05,"DHLUS","Mark your calendars, Dec. 21 is expected to be the busiest shipping day of the year. Learn how #DHL is getting ready for a historic #PeakSeason: https://t.co/RWcIZ12tVI https://t.co/61YOKVtEGy","Percolate",168,,,,FALSE,FALSE,7,1,,,"DHL PeakSeason",,"us.dhl.gl/3ouALGu","https://t.co/RWcIZ12tVI","https://us.dhl.gl/3ouALGu","http://pbs.twimg.com/media/EmqIvROVcAASxg1.png","https://t.co/61YOKVtEGy","https://twitter.com/DHLUS/status/1327023389869961218/photo/1","photo","http://pbs.twimg.com/media/EmqIvROVcAASxg1.png","https://t.co/61YOKVtEGy","https://twitter.com/DHLUS/status/1327023389869961218/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1327023389869961218","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1326993191283781633",2020-11-12 21:00:05,"DHLUS","#DHLExpress expects unprecedented online shopping and shipping volumes during the upcoming #PeakSeason. Find out how #DHL is prepared to meet your #business’ needs: https://t.co/RWcIZ12tVI https://t.co/t2vvgpGZ8G","Percolate",188,,,,FALSE,FALSE,1,0,,,"DHLExpress PeakSeason DHL business",,"us.dhl.gl/3ouALGu","https://t.co/RWcIZ12tVI","https://us.dhl.gl/3ouALGu","http://pbs.twimg.com/media/EmptRmgVQAABKdN.jpg","https://t.co/t2vvgpGZ8G","https://twitter.com/DHLUS/status/1326993191283781633/photo/1","photo","http://pbs.twimg.com/media/EmptRmgVQAABKdN.jpg","https://t.co/t2vvgpGZ8G","https://twitter.com/DHLUS/status/1326993191283781633/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1326993191283781633","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1326963076071972864",2020-11-12 19:00:25,"DHLUS","Have you registered for our upcoming #webinar? Join us this upcoming Wednesday as #InternationalTrade and compliance experts take your questions and guide you through #trade risks. https://t.co/RmRICxlgIB https://t.co/T5LYAIRKdO","Percolate",204,,,,FALSE,FALSE,4,0,,,"webinar InternationalTrade trade",,"us.dhl.gl/TradeComplianc…","https://t.co/RmRICxlgIB","http://us.dhl.gl/TradeCompliance-Webinar","http://pbs.twimg.com/media/EmpR4qOU4AAQ6xJ.jpg","https://t.co/T5LYAIRKdO","https://twitter.com/DHLUS/status/1326963076071972864/photo/1","photo","http://pbs.twimg.com/media/EmpR4qOU4AAQ6xJ.jpg","https://t.co/T5LYAIRKdO","https://twitter.com/DHLUS/status/1326963076071972864/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1326963076071972864","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1326947890128842752",2020-11-12 18:00:05,"DHLUS","#ICYMI: The pandemic has accelerated #ecommerce sales.
Watch our webinar recap to get expert #business insights and tips for preparing for a busy holiday season: https://t.co/b8oGiliUo2 https://t.co/QZPs3foQlU","Percolate",185,,,,FALSE,FALSE,5,1,,,"ICYMI ecommerce business",,"us.dhl.gl/36yclp2","https://t.co/b8oGiliUo2","https://us.dhl.gl/36yclp2","http://pbs.twimg.com/media/EmpEEu4U0AArY3T.jpg","https://t.co/QZPs3foQlU","https://twitter.com/DHLUS/status/1326947890128842752/photo/1","photo","http://pbs.twimg.com/media/EmpEEu4U0AArY3T.jpg","https://t.co/QZPs3foQlU","https://twitter.com/DHLUS/status/1326947890128842752/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1326947890128842752","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1326932806853750785",2020-11-12 17:00:09,"DHLUS","Don’t fall victim to #phishing scams. #DHL shows how you can tell if that odd sounding email can be trusted <U+2B07><U+FE0F> https://t.co/8lV67Tys4U","Percolate",110,,,,FALSE,FALSE,5,0,,,"phishing DHL",,,,,"http://pbs.twimg.com/amplify_video_thumb/1326932779209125889/img/OOrTMRUZ0LFztDmo.jpg","https://t.co/8lV67Tys4U","https://twitter.com/DHLUS/status/1326932806853750785/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1326932779209125889/img/OOrTMRUZ0LFztDmo.jpg","https://t.co/8lV67Tys4U","https://twitter.com/DHLUS/status/1326932806853750785/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1326932806853750785","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
